acid,epoxide,tg
O=C(O)CCCCNC(=O)C(=O)N1CCC(O)(CCC(=O)O)CC1,CN(C)CC(=O)Nc1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,368.6015
CC1CCC(CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,CN(C)C(=O)CNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,343.2159
Cc1ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)c(=O)n1C,COC(=O)c1cc(NC(=O)N(CC2CO2)CC2CO2)c(OC)c(OC)c1,424.6417
CCCCOc1cc(CN(CCCOCC(=O)O)CCOCC(=O)O)ccc1OC,O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N(Cc1ccccc1)C1CC1,310.9349
COc1ccc2nc(C)c(CN(CCC(=O)O)CCC(=O)O)c(O)c2c1,CCc1ccc(CC(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)nc1,345.8464
CCOc1ccc2c(c1)CN(C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)CC2,CCOc1cc(CN(C)CCc2ccccc2OCC2CO2)ccc1OCC1CO1,360.8340
Cc1cc(N(C)C)ccc1NC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1cccnc1N1CCCC1,414.6402
Cn1c(CCC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)nc2ccccc2c1=O,Cc1ccc(CNC(=O)C2CCN(Cc3ccc(OCC4CO4)c(OCC4CO4)c3)CC2)cc1,369.3565
CCCCN(C)C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1ccc(NN=C(C)c2cc(OCC3CO3)ccc2OCC2CO2)cc1,375.9816
O=C(O)CCCCC(=O)Nc1ccc(N2CCN(CC(=O)O)CC2)cc1,CC(=O)Nc1cccc(OCCNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,409.2909
Cc1cccc(NC2CCN(C(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)CC2)c1,Cc1ccc(C(=O)NC(C)CCc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,429.6261
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)Cn1c(=O)oc2ccccc21,O=C(NCCCCCCC1CO1)c1ccc(NC(=O)C2CO2)cc1,381.1414
O=C(O)CCNCCCCNCCC(=O)O,COC(=O)c1cc2cccc(OCC3CO3)c2nc1OCC1CO1,315.9397
O=C(O)COCc1cc(O)cc(COCC(=O)O)c1,CCc1cc(OCC2CO2)ccc1NC(=O)Cc1ccc(C)c(OCC2CO2)c1,363.4495
COc1ccc(C(=O)O)c2c1CN(CCOc1ccccc1C(=O)O)CC2,CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1,380.0261
O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccccc1OC1CCCC1,NC(=O)c1ccc(CN(CCOCC2CO2)CCOCC2CO2)cc1,346.0411
O=C(O)COCC(COCC(=O)O)NC(=O)CCN1C(=O)c2ccccc2C1=O,C=CC(=O)OCCCCOC(=O)c1cc(OCC2CO2)ccc1OCC1CO1,373.1066
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)c1ccc2cnccc2c1,CN(c1ccccc1)c1ccccc1C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,355.3059
CCCC1(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,CCOCc1ccccc1CNC(=O)COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1,377.8890
Cc1ccc(NC(=O)N2CCCC(CC(=O)O)C2)c(C(=O)O)c1,CC1CCN(c2ccc(CNC(=O)c3cccc(OCC4CO4)c3OCC3CO3)cc2)CC1,433.0600
O=C(O)CC(=Cc1cccc(C(=O)O)c1)c1nc2ccccc2o1,O=C(CNC(=O)C(=O)Nc1cccc(OCC2CO2)c1)NCC1CO1,387.1459
O=C(O)CCC(Cc1ccccc1)C(=O)N1CCN(CCC(=O)O)CC1,COc1ccc(OCC2CO2)c(NC(=O)c2ccc(C(=O)c3cccc(OCC4CO4)c3)cc2)c1,393.2612
COc1cc(COCC(=O)O)ccc1C(=O)NCC=CCOCC(=O)O,O=C(NCC(Cc1ccccc1)c1ccccc1)c1ccc(OCC2CO2)cc1OCC1CO1,353.3310
CC(C)OCCN1CCC(NC(=O)N(CCC(=O)O)CCC(=O)O)CC1,O=C(COCC(=O)N(CC1CO1)CC1CO1)NCc1cccnc1,326.8440
O=C(O)COCC(COCC(=O)O)NCc1cccc(OCCCc2ccccc2)c1,COc1ccccc1OCCNCCCNC(=O)C(CC1CO1)CC1CO1,293.3049
CC(C)(C(=O)O)c1ccc(NC(=O)C2(C(=O)O)CCC2)cc1,O=C(CN1CCN(CCOc2ccccc2)CC1)N(CC1CO1)CC1CO1,381.8276
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc2c3c(cccc13)CC2,COCC1CN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)C1,354.1630
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccccc1OCC(=O)Nc1cccnc1,COC(=O)c1cccc(CCNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)c1,386.8240
O=C(O)c1ccccc1NCNc1ccccc1C(=O)O,O=C(O)C=Cc1ccc(OCCN(CC2CO2)CC2CO2)cc1,340.2374
Cc1ccc(OCCC(=O)NC(COCC(=O)O)COCC(=O)O)cc1C,O=C(COCC1CO1)Nc1ccccc1C(=O)NCC1CO1,376.5490
CCCCOC1CCN(C(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,COC(=O)CCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,335.8738
O=C(O)CCCCCCCC(=O)O,Cc1ncc(CNC(=O)COc2ccc(OCC3CO3)cc2)c(OCC2CO2)n1,315.7484
Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n(C)n1,O=C(O)c1ccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1,497.3995
Cc1ccc2oc(N(CCC(=O)O)CC(=O)O)nc2c1,CC(C)(C)c1ccc(NCC(=O)N(CC2CO2)CC2CO2)cc1,366.1212
CC(C)c1nc(C=Cc2ccc(CC(=O)O)cc2)ncc1C(=O)O,COc1cc(OC)c(C(=O)N(CC2CO2)CC2CO2)cc1OC,367.6002
CCOc1ccc(Oc2ccccc2NC(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCOC(=O)CN(Cc1ccc(OCC2CO2)nc1)Cc1ccccc1OCC1CO1,344.1848
CCc1ccc(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,COc1cc(NC(=O)N(CC2CO2)CC2CO2)cc(OC)c1OC,422.8466
O=C(O)CCN(CCC(=O)O)C(=O)CNc1cccc2c1OCCO2,O=C(C(=O)N1CCN(C(=O)c2ccc(OCC3CO3)nc2)CC1)c1ccc(OCC2CO2)cc1,400.9271
O=C(O)CCC(CCC(=O)O)C(=O)N1CCC(NCCCO)CC1,CC(=O)Nc1cc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)ccc1C,378.1019
CCOc1cc(CNC(COCC(=O)O)COCC(=O)O)ccc1OCc1ccccc1,c1cc(CN2CCCC2c2ccc(OCC3CO3)cc2)cc(OCC2CO2)c1,292.0698
Cc1oc(COCC(=O)O)cc1C(=O)OCCCCCCOCC(=O)O,CC(C)(C)C(=O)c1ccc(NC(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)cc1,367.3610
CC(C)c1noc(CCC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n1,O=C(OCCOC(=O)c1cccc(OCC2CO2)c1OCC1CO1)c1ccccc1,358.2758
O=C(O)CCC(=NNc1ccc2ccccc2n1)C(=O)O,N#Cc1ccc(OCCCN(CC2CO2)CC2CO2)cc1,320.0169
Cc1cc(NC(=O)N(CCC(=O)O)CCC(=O)O)ccc1OC(C)C,COC(=O)CCCN(C)C(=O)c1cccc(OCC2CO2)c1OCC1CO1,344.2251
CCN(Cc1ccccc1)C(=O)CNC(=O)NC(COCC(=O)O)COCC(=O)O,CC(C)Cn1cc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cn1,378.4760
Cc1ncccc1CNCC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,CCCNC(=O)C1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,362.0561
O=C(O)CCNC(=O)c1ccc(NC(=O)C(=O)N(CCC(=O)O)CC2CCCCC2)cc1,Cc1cncc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,448.2719
Cc1cccc(CC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,CCCCCc1ccc(NC(=O)NC(COCC2CO2)COCC2CO2)cc1,363.5545
COc1ccc(CN(CCC(=O)O)c2nnc(C(C)C)n2CCC(=O)O)cc1,O=C(CCC1CO1)NCC1CCC(CNC(=O)CCC2CO2)CC1,364.5729
O=C(O)CCC1CCCN(C(=O)NCCc2ccc(C(=O)O)cc2)C1,CCOC(=O)c1cc(NC(=O)c2ccc(OCC3CO3)nc2)ccc1OCC1CO1,369.8585
O=C(COc1ccccc1)Nc1cc(C(=O)O)cc(C(=O)O)c1,O=C(Nc1cccc(OCC2CO2)c1)C(=O)N(CC1CCCCC1)CC1CO1,434.7368
O=C(O)COCCNC(=O)C1CCN(CCOCC(=O)O)CC1,CCOc1ccc(CN2CC=C(c3ccc(OCC4CO4)cc3)CC2)c(OCC2CO2)c1,327.2136
Cc1ccnc(N2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)n1,COC(=O)COc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1,314.0930
Cc1ccccc1OCCCN(C)C(=O)C(CCC(=O)O)CCC(=O)O,Cc1ccc(C(=O)NCCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(O)c1,404.1333
CCc1cccc(OCCOc2c(COCC(=O)O)cc(OC)cc2COCC(=O)O)c1,O=C(NCc1ccccc1OCC1CO1)c1nnc2ccccc2c1OCC1CO1,357.9363
CN1CCC(CN(CCCOCC(=O)O)CCOCC(=O)O)CC1,N#Cc1cccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,305.0249
Cn1nccc1NC(=O)N(CCC(=O)O)CCC(=O)O,CC(C)(C)c1cc(CN2CCN(Cc3ccccc3)CC2)c(OCC2CO2)c(OCC2CO2)c1,368.9939
CC(C)Oc1cccc(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)N1CCN(c2ccccc2)C(=O)C1,431.9750
CC(=O)c1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(CNC(=O)c1cccc(O)c1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,427.3897
CCOc1ccccc1C(=O)NC(COCC(=O)O)COCC(=O)O,COc1cccc(N2CCN(C(=O)c3cccc(OCC4CO4)c3OCC3CO3)CC2)c1,355.6059
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)Cc1ccc2c(c1)OCCO2,O=C1Nc2ccccc2C1(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,393.0699
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)C(=O)N(CC3CO3)CC3CO3)c2)cc1,454.6338
Cc1ccccc1C(=O)NC1CCN(C(=O)CN(CCOCC(=O)O)CCOCC(=O)O)CC1,COc1ccc(C(=O)Nc2cccc3c(OCC4CO4)nccc23)c(OCC2CO2)c1,375.9167
O=C(O)CCN(CCC(=O)O)C(=O)c1cnn(Cc2ccccc2)c1,COc1cc(C(=O)OC(C)C(=O)NCC2CO2)ccc1OCC1CO1,359.9878
CCOc1cccc(CNC(CCC(=O)O)C(=O)O)c1,O=C(c1ccc(COCC2CO2)cc1)N(CCOCCOCC1CO1)C1CCC1,320.6558
COc1ccc2cc(C(=O)Nc3cc(COCC(=O)O)cc(COCC(=O)O)c3)ccc2c1,CCOC(=O)C1CCN(C(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,426.8458
COc1cccc(C2(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)CCCC2)c1,COC(=O)CCCNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,334.7257
CC(=O)CCc1ccc(OCCC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,COC(=O)CCCCCCCNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,327.3904
CCC(=O)N(C)Cc1ccccc1CNC(=O)C(CCC(=O)O)CCC(=O)O,CC1CCCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,387.2118
CC(C)Oc1ccc(C(=O)O)cc1NC(=O)Cc1ccccc1C(=O)O,CN(CC(=O)N1CCCC1)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,402.9554
O=C(O)CCC(CCC(=O)O)C(=O)N1CCCN(C(=O)c2ccccc2)CC1,c1cc(OCCN2CCCC2)ccc1CN(CC1CO1)CC1CO1,344.6345
CC(CC(=O)NCCCCC(=O)O)CC(=O)NCCCCC(=O)O,CC(C)Oc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,323.6177
CN(C)C(=O)c1cccc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c1,CCc1ccc(OCC2CO2)c(NC(=O)c2c(C)ccnc2OCC2CO2)c1,373.3355
COC(=O)c1ccc(NC(=O)COc2c(COCC(=O)O)cc(OC)cc2COCC(=O)O)cc1,COC(=O)c1ccccc1OCCOC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,355.6940
COc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1O,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)Nc1ccc(N2CCCCC2)nc1,445.2238
O=C(O)CCNC(=O)c1ccc(C(=O)O)cc1,CCOC(=O)c1cc(NC(=O)c2c(C)ccnc2OCC2CO2)ccc1OCC1CO1,397.9084
O=C(O)c1ccccc1C1CCN(C(=O)C2(C(=O)O)CC2)CC1,Cc1ccc(C(=O)NCCC(=O)N(C)Cc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,417.8498
COc1cccc(CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O)c1C,CCCCN(Cc1ccccc1OCC1CO1)C(=O)C=Cc1ccc(OCC2CO2)cc1,336.4189
O=C(O)CC=CCCCCCCCC(=O)O,CCOc1ccc(NC(=O)CN2CCN(C(=O)C(CC3CO3)CC3CO3)CC2)cc1,348.9360
CNC(=O)c1ccc(OC)c(NC(=O)C(CCC(=O)O)CCC(=O)O)c1,O=C(CNC(=O)Cc1ccc(OCC2CO2)cc1)NCCc1cccc(OCC2CO2)c1,380.1420
Cc1cc(C)c2c(c1)n(CCC(=O)O)c(=O)n2CCC(=O)O,O=C(Nc1ccc(COCC2CO2)c(COCC2CO2)c1)C1CCCCCC1,384.5150
O=C(O)CC(NC(=O)C(=O)O)c1ccc2ccccc2c1,O=C(OCCO)c1cc(OCC2CO2)cc(OCC2CO2)c1,416.3018
CCCCN(CCOCC(=O)O)C(=O)c1ccc(OC)c(OCCOCC(=O)O)c1,O=C(C(=O)N(CC1CO1)CC1CO1)N1CCN(c2ccccc2)CC1,342.1187
COC(=O)c1c(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)ccc(C)c1C,O=C(Nc1ccc(C(=O)NCc2ccccc2)cc1)C(=O)NC(COCC1CO1)COCC1CO1,412.7556
CCOC1CC(CCNC(=O)C(CCC(=O)O)CCC(=O)O)C1,Cc1cc(C(=O)Nc2ccccc2OCC2CO2)nc(OCC2CO2)n1,357.5841
CC(C)N(CCOCCNC(=O)CCCC(=O)O)C(=O)CCCC(=O)O,O=C(NCCCc1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)nn1,340.5971
O=C(O)CCN(CCC(=O)O)C(=O)COc1cccc(C(=O)N2CCc3ccccc3C2)c1,CC(C)(C)CNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,351.1776
Cc1ccc2cccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c2n1,COc1ccc(NC(=O)N(CC2CO2)CC2CO2)cn1,384.6941
Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c2c(C)noc2n1,Cc1cc(N2CCCCCC2)ccc1NC(=O)c1cccc(OCC2CO2)c1OCC1CO1,430.5183
O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc2c(c1)C(=O)NC2=O,467.4646
O=C(O)C(=Cc1ccc(O)c(C(=O)O)c1)c1ccncc1,CCc1cc(C(=O)OCC(=O)Nc2ccc(OCC3CO3)cc2)cc(OCC2CO2)n1,402.5552
O=C(O)C1CCC(C(=O)NCC2(C(=O)O)CCOCC2)CC1,Cc1ccc2cc(CN(CC3CO3)CC3CO3)ccc2n1,360.7204
O=C(O)COCCN(CCOCC(=O)O)Cc1cccc(Oc2ccccn2)c1,O=C(Nc1ccc(NC(=O)N2CCCCCC2)cc1)C(CC1CO1)CC1CO1,338.6890
COc1ccc(Cn2cc(C(=O)N(CCC(=O)O)CCC(=O)O)cn2)cc1,Cc1cc(N)ccc1C(=O)OCC(=O)N(CC1CO1)CC1CO1,368.2729
Cc1ccc(NCC(=O)N(CCC(=O)O)CCC(=O)O)c(C(N)=O)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccccc1,394.0559
COc1cc(OC)c2c(c1)N(C(=O)C(CCC(=O)O)CCC(=O)O)CCC2,COc1ncccc1CNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,382.6003
CCc1ccc(NC(=O)NCCC(=O)O)c(C(=O)O)c1,CCN(C)C(=O)CNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,405.0338
O=C(O)COCC=CCNC(=O)c1cccc(COCC(=O)O)c1,Cc1cccc(NC(=O)NCC(=O)N(CC2CO2)CC2CO2)c1,372.1193
COC(=O)c1cc(NC(=O)N2CCC(CCC(=O)O)CC2)cc(C(=O)O)c1,O=C(Cc1cccc(N2CCCC2=O)c1)N(CC1CO1)CC1CO1,427.9669
CC(=O)OC(C)(C)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(CNC(=O)Cc1ccc(OCC2CO2)cc1)NCc1cccc(OCC2CO2)c1,376.6133
CN(C)c1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccccc1CNc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,390.1959
CCC(C)(C)CNC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCOc1nccc(C)c1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,396.1559
CNCc1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,CCc1cccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)n1,363.2852
O=C(O)CCC(=O)Nc1cccc(Oc2cccc(NC(=O)CCC(=O)O)c2)c1,CC(C)(C)OC(=O)CCC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,392.5052
NC(=O)NCc1ccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,CCOC(=O)c1ccc(OCC2CO2)c(OCC2CO2)c1,393.8311
O=C(CC(NCc1ccco1)C(=O)O)Nc1ccc(C(=O)O)cc1,O=C1CCCc2ccc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)cc21,417.0309
Cc1ccc(COc2cccc(NC(=O)C(=O)N(CCOCC(=O)O)CCOCC(=O)O)c2)cc1,Nc1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,390.0593
O=C(O)c1ccc2c(c1)C(=O)c1ccc(C(=O)O)cc1C2=O,CCOC(=O)C=Cc1ccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1,438.1864
O=C(O)CCCNC1CC(CNC(=O)c2cn(CCC(=O)O)nn2)C1,CCNC(=O)c1ccccc1NC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,383.7316
CN1CCN(c2ccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)cc2)CC1,Cc1ccc(C(=O)NCC(=O)N2CCCCC2)c(OCC2CO2)c1OCC1CO1,361.0276
NC(=O)COc1cccc(C(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1cnccc1CCNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,392.4366
CCc1cnccc1C(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,CC(C)Oc1ccc(C=CC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)cc1,350.0596
CC(C)C(=O)Nc1cccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)c1,NC(=O)COc1ccc(CNC(=O)CN(CC2CO2)CC2CO2)cc1,383.4557
Nc1ccc(NC(=O)Nc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,NC(=O)c1ccc(OCCC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1,425.9491
COc1cc(C(=O)N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)on1,O=C(CNC(=O)Nc1ccccc1)NC(COCC1CO1)COCC1CO1,412.0363
O=C(O)COCCN(CCOCC(=O)O)CCC(=O)N1CCc2ccccc2C1,c1ccc(OCC2CO2)c(CNCc2cc3c(cc2OCC2CO2)OCO3)c1,306.7326
Cc1ccc(O)c(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,COc1cccc(OCC(=O)c2ccc(OCC3CO3)c(C)c2OCC2CO2)c1,322.9136
COc1c(C#N)cccc1CNCCCC(C(=O)O)C(=O)O,O=C(NCCc1cccc(OCC2CO2)c1)Nc1cccc2c(OCC3CO3)nccc12,383.6319
O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccccc1C(=O)N1CCCCC1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,423.7906
COc1ccccc1Oc1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)nc1,c1cnc(CCc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,347.0006
O=C(O)COCC(COCC(=O)O)NC(=O)c1cccc(OCc2cccnc2)c1,Cc1cc(NC(=O)CCCC2CO2)ccc1NC(=O)CCCC1CO1,385.6816
N#Cc1ccc(OCc2cccc(C(=O)NC(COCC(=O)O)COCC(=O)O)c2)cc1,N#CCc1ccccc1C(=O)OCC(=O)N(CC1CO1)CC1CO1,377.3087
O=C(O)COCCCCCNC(=O)Nc1ccnc(OCCOCC(=O)O)c1,CC(C)CCC(=O)NCc1ccc(OCC2CO2)cc1OCC1CO1,351.1385
O=C(O)CCN(CCn1cccn1)CC(=O)O,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc2c(=O)n3c(nc2c1)CCC3,384.7801
CC(C)(CCCOCC(=O)O)CNC(=O)CCOCC(=O)O,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)c1ccc(N2CCOCC2)cc1,345.4104
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCC(CCCN2CCOCC2)CC1,c1cc(OCC2CO2)ccc1CN1CCN(Cc2ccc(OCC3CO3)nc2)CC1,327.1311
O=C(O)CC(NCc1ccccc1OCc1ccccc1)C(=O)O,O=C(COCC1CO1)NCCOCC1CO1,333.7241
CN(CCNC(COCC(=O)O)COCC(=O)O)Cc1ccccc1,COc1cc(CN(C(=O)C=Cc2ccc(OCC3CO3)cc2)C2CC2)ccc1OCC1CO1,320.9026
CCCCN(Cc1ccccc1O)C(=O)C(CCC(=O)O)CCC(=O)O,NC(Cc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1,344.1740
CC(CC(=O)O)CC(=O)Nc1cccc(CCC(=O)O)c1,COc1cccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,394.9444
Cn1c(C(=O)NC(COCC(=O)O)COCC(=O)O)cc2ccccc21,CN(CC(=O)NCCCCCCC1CO1)C(=O)C1CO1,371.6480
O=C(O)COCCN(CCOCC(=O)O)C(=O)Nc1ccc(Oc2cccnc2)cc1,COc1ccc(C=CC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)cc1,343.7550
CCC(CCCC(=O)O)C(=O)O,Cc1ccccc1CN(CCOCC1CO1)CCOCC1CO1,265.8331
CC(=O)OCCCc1cccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c1,N#Cc1ccc(OCC2CO2)c(NC(=O)CCc2ccc(OCC3CO3)nc2)c1,378.8227
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)Cc1cccnc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1cccn1Cc1ccccc1,364.0363
O=C(O)CCC(CCC(=O)O)C(=O)N1CC(N2CCOCC2)C1,CCOc1cc(C=CC(=O)Nc2ccc(OCC3CO3)cc2C)ccc1OCC1CO1,348.3021
O=C(O)CCN(CCC(=O)O)C(=O)NCCC1(O)CCC1,COc1cc(OC)c(COCC2CO2)cc1COCC1CO1,322.0377
Cc1noc(COCC(=O)N(CCC(=O)O)CCC(=O)O)n1,COc1cccc(CCNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1OC,335.7240
COc1ccc(OC2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cc1,CC(=CC(=O)Nc1cccc(OCC2CO2)c1)C(=O)Nc1cccc(OCC2CO2)c1,365.7415
O=C(O)Cn1c(=O)c2ccccc2n1CC(=O)O,CCOCCCNC(=O)c1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,414.7901
O=C(O)CCN(CCC(=O)O)C(=O)CNc1ccc(C(=O)NC2CC2)cc1,O=C(c1ccc(NCc2ccccc2N2CCCC2)cc1)N(CC1CO1)CC1CO1,387.4761
CCOC(=O)CC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,O=C(c1cnc2cc(OCC3CO3)ccc2c1)N1CCN(c2ccc(OCC3CO3)cc2)CC1,374.3870
COc1cc(CCC(=O)O)ccc1OC(=O)CCCCC(=O)O,CNCCN(C)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,361.2764
O=C(O)CCOCc1nnc(N2CCCCCCC2)n1CCC(=O)O,O=C(c1cccc(OCC2CO2)c1)N1Cc2ccc(OCC3CO3)cc2C1,370.7443
O=C(O)Cc1ccc(CC(=O)O)cc1,NC(=O)CCCNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,344.6572
CC(=O)Nc1cccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1C,COC1CC(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)C1,378.2413
